1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
21329 451 222 805 5141 0 1988 1345 15 15 47 37 85 301 453 809 852 1363 278 330 556 105 132 137 854 1118 22 671 1192 1587 924 793 257 6764 1469 4697 1061 1524 155 349 946 18926 2934 3479 24 7121 1541 781 1566 652 79 88 241 266 420 188 981 255 65 2454 410 236 934 2725 1628 1648 19 1823 244 1632 1054 1246 166 806 4495 1410 2194 261 492 863 5449 527 505 713 102 371 645 1256 96 642 13570 11801 957 1048 436 382 30121 5641 323 450
20972 432 270 745 4926 0 2256 1400 13 12 42 32 80 323 536 821 842 1409 279 345 506 107 147 116 957 1223 18 792 1230 1653 1000 803 216 6509 1404 4994 1057 1698 146 353 865 18488 2915 3374 22 7288 1517 811 1437 613 63 95 205 225 341 177 1108 273 61 2628 417 258 925 2703 1573 1581 14 1939 244 1695 977 1362 144 855 4556 1335 2298 288 563 865 5207 613 488 676 84 365 654 1299 90 561 13824 12234 892 1089 374 345 31785 5605 334 408
23507 568 236 712 5543 0 2370 1675 17 10 39 48 94 311 553 971 1037 1710 297 420 699 131 171 164 1067 1544 34 1075 1427 1924 980 885 296 7374 1742 5912 1237 1857 206 420 933 20806 3334 3809 30 8150 1699 962 1613 686 92 102 282 210 454 197 1002 205 76 3214 474 317 1073 3106 1787 1384 13 2269 375 1984 1219 1677 189 945 5095 1425 2806 278 757 739 7166 648 484 745 149 482 792 1405 90 584 15563 14494 1153 1227 464 328 37034 6639 481 460
26583 534 346 703 6190 0 2633 1946 11 23 42 43 65 356 660 1045 1360 1846 346 440 732 150 200 168 1256 1618 25 1260 1570 1929 1215 865 291 7701 1896 6576 1250 2046 222 442 1136 23067 4201 4928 43 9301 2069 1092 2074 778 114 111 291 287 576 250 1133 375 53 3423 500 350 1047 3425 2124 1739 18 2589 431 2395 1614 2148 177 1130 6358 1814 3434 331 896 1148 6355 795 650 982 191 561 979 1750 150 862 18141 16684 1350 1494 560 400 43971 6922 496 470
28049 651 296 698 7086 0 2237 1922 4 24 59 39 76 403 681 1054 1343 1604 270 359 785 125 199 113 1170 1350 20 941 1347 1834 1009 878 284 6911 1603 6240 1200 1852 216 404 1008 26013 4678 6069 30 9950 2639 1175 2524 869 125 117 286 292 592 324 1304 434 82 3071 456 326 1108 4134 2220 2868 34 2646 382 2147 1537 2317 171 1467 6820 2429 3410 380 875 1209 6850 948 784 992 287 425 1133 1525 153 965 16860 17385 1553 1527 737 423 44912 6931 436 499
23215 450 264 881 5320 0 1743 1366 9 16 56 25 69 261 498 767 921 1306 233 323 570 82 123 91 914 983 11 642 1101 1366 799 752 222 5945 1324 4977 1012 1324 175 351 870 19273 2943 3827 30 6355 1679 766 1864 710 115 111 253 215 428 241 1106 356 90 2421 387 287 872 3190 1633 1864 14 1811 264 1505 1046 1408 138 998 4908 1668 2217 295 554 969 4700 694 559 707 242 288 647 1195 104 727 12074 12350 987 1076 487 323 33051 4824 328 373
22167 394 209 784 4793 0 1830 1327 7 16 42 24 58 239 507 743 821 1200 184 333 534 114 115 96 870 991 16 681 1005 1576 882 687 264 6033 1309 5024 970 1457 150 320 846 17376 2788 3264 21 5629 1547 754 1578 639 99 115 227 206 510 251 818 300 71 2377 409 239 829 3001 1419 1702 20 1637 282 1305 955 1353 144 991 4381 1368 1914 259 500 935 4163 624 474 565 245 294 623 1196 73 637 11785 11466 1029 1025 444 305 29364 4891 342 376
20883 504 225 698 5179 0 2159 1576 12 21 38 41 69 293 454 678 849 1271 252 346 540 122 125 112 844 1141 18 723 1162 1500 870 789 238 6179 1404 5513 963 1359 178 344 810 17636 2898 3490 22 5650 1455 738 1625 639 95 124 223 235 431 236 797 307 70 2428 390 282 774 3103 1459 1883 22 1748 261 1466 958 1337 150 928 4302 1482 2161 262 505 935 4078 639 514 607 157 347 585 1134 118 700 11708 11861 1004 1022 417 319 29559 5045 337 412
20174 501 244 638 5029 0 2075 1672 6 26 36 27 61 253 420 698 840 1443 257 345 534 112 142 139 951 1207 14 832 1116 1651 910 805 336 6086 1522 5487 1072 1586 173 453 932 17262 2575 3326 26 5255 1532 689 1552 584 84 122 249 176 389 231 900 313 84 2330 367 227 728 3232 1511 2059 8 1846 262 1567 1004 1469 143 904 4238 1581 2265 262 523 835 4081 604 481 642 179 334 584 1195 84 756 11797 11667 950 1077 432 322 30730 5293 350 459
23433 463 261 739 5240 0 2542 1996 11 17 60 36 61 304 632 968 1128 1727 311 450 681 114 180 152 1148 1466 16 1237 1391 2199 1163 902 251 6692 1623 6646 1117 1857 220 475 1016 20969 3586 3853 18 6260 1847 757 1734 684 98 118 228 240 424 270 998 275 66 3085 546 318 949 3801 1783 2410 21 2516 368 1865 1117 1883 218 963 5305 1648 2822 263 681 1041 4630 689 538 812 231 468 760 1453 101 798 14184 14837 1022 1200 470 356 37849 6194 469 431
29712 508 297 684 5828 0 2294 2052 12 12 64 53 59 382 704 1018 1285 1828 324 451 775 129 166 179 1323 1596 16 1214 1424 2246 1141 997 295 7058 1658 6941 1325 1812 212 443 1117 22830 3878 4394 26 7600 2314 995 1923 784 113 105 271 316 489 334 1114 374 92 3542 512 351 1049 4084 2074 2653 12 2987 404 2361 1553 2370 203 1220 6528 2268 3388 332 896 932 5640 810 687 1044 323 552 1053 1640 127 780 15837 17288 1252 1439 616 423 44388 7060 510 522
26498 624 325 706 6664 0 1921 2070 5 9 78 31 69 388 665 1114 1321 1682 239 435 679 145 194 124 1133 1345 28 876 1237 2065 1097 941 268 6860 1468 6482 1311 1679 194 416 1258 25507 5202 5914 33 9848 3060 1291 2397 864 108 132 296 337 618 347 1508 470 59 3171 446 311 1059 4317 2262 2388 30 3032 387 2278 1614 2654 185 1472 7056 2943 3365 338 1139 1173 6500 930 676 1109 280 504 1359 1601 144 870 17209 18880 1428 1638 729 500 47562 7464 439 486
21019 459 244 664 5038 0 1523 1457 6 8 44 24 69 248 432 743 888 1284 197 314 601 98 129 91 814 936 17 605 1024 1573 903 761 217 6269 1269 4685 1145 1344 192 399 967 18430 3130 3933 33 6076 2049 737 1449 647 74 112 217 210 404 269 1006 294 68 2329 402 253 737 3126 1548 1498 22 2015 278 1566 1030 1543 155 951 4758 2023 2369 244 626 769 4203 637 471 641 180 283 757 1171 83 513 11937 13136 962 1047 467 346 32191 5034 341 355
20596 423 224 736 4503 0 1588 1494 18 9 43 30 56 245 451 695 815 1247 182 296 514 102 120 93 793 909 17 671 1045 1548 686 734 195 5926 1230 4700 1154 1241 152 346 897 15864 2874 3455 14 5172 1886 733 1346 626 81 86 210 206 441 232 933 307 67 2321 443 227 730 3025 1397 1499 15 1974 249 1497 1031 1377 121 880 4237 1795 1983 241 604 677 3607 562 424 620 116 241 607 1116 101 517 11596 11622 785 985 464 287 29765 4937 332 358
21445 412 223 632 4552 0 1632 1459 13 14 56 35 62 271 398 676 766 1339 204 326 520 113 106 131 849 966 14 808 1134 1639 817 803 211 6608 1314 5607 1185 1275 183 408 944 15667 2705 3520 25 4623 1781 712 1313 594 84 94 225 223 400 216 999 215 90 2523 380 233 779 3135 1361 1539 12 2417 253 2024 1101 2022 149 872 4257 1809 2240 225 682 588 3569 555 458 633 139 286 734 1218 98 592 11665 12273 896 955 403 360 30692 5432 330 342
52074 470 265 628 4898 0 1761 1726 7 11 69 44 63 297 439 763 900 1609 241 329 548 113 163 126 942 1111 18 1024 1173 1776 965 798 324 7203 1280 5805 1269 1468 189 434 963 16033 2932 3505 22 4695 1789 709 1234 621 55 96 228 206 384 181 1016 271 83 2890 431 287 808 3383 1471 1383 16 2814 329 2188 1250 2383 148 892 4592 1589 2563 263 748 632 3235 574 432 687 121 413 822 1301 103 664 12522 13622 937 1026 430 333 34501 5823 363 411
27713 529 298 684 6145 0 2607 2229 19 19 104 65 93 403 632 1005 1298 1970 310 464 733 116 209 184 1230 1652 25 1579 1737 2487 1147 999 325 9025 1723 7564 1593 1919 234 421 1174 21886 3738 3817 30 6559 2464 925 1764 701 89 133 323 269 473 249 1205 413 96 3639 523 295 1020 4493 1852 1794 18 3869 469 3177 1751 3772 204 1084 5731 2051 3740 314 1104 829 4267 804 542 1025 165 582 1184 1780 101 921 15984 18431 1224 1259 561 469 47806 8023 513 532
25241 587 326 1074 6597 0 2571 2271 21 18 101 72 84 473 747 1221 1438 2747 358 530 819 140 265 189 1443 1729 35 1554 1465 2519 1172 1017 318 8477 1755 7378 1553 1941 239 492 1308 22590 4490 4492 22 6660 2698 1035 1932 840 109 139 389 356 545 276 1269 290 81 3821 545 336 1115 4607 2087 2296 32 4059 528 3130 2053 4736 230 1254 7283 2443 4429 387 1211 1155 4817 887 718 1330 191 756 1450 1773 116 1069 16465 19492 1316 1503 639 478 53556 8538 570 569
23246 514 347 752 5590 0 1867 1706 20 22 93 68 83 375 579 1158 1246 2438 319 444 707 119 146 140 1174 1261 25 1145 1253 1899 871 893 257 6797 1708 5887 1272 1597 160 450 1051 20420 3740 4792 30 6279 2411 980 1910 731 73 99 340 272 458 262 1108 337 77 3257 439 293 1008 3574 1699 1658 21 2875 412 2347 1792 3553 175 1240 6197 1968 3512 267 942 818 5196 752 645 1054 167 568 1343 1463 125 849 13704 16479 1145 1329 651 391 43768 6574 428 444
21201 621 347 887 6363 0 1730 1762 4 13 102 55 88 344 631 1113 1151 2433 232 422 706 137 185 104 1103 1171 33 705 1076 1777 869 791 274 6799 1498 5352 1285 1424 188 352 1065 23549 4759 5297 27 7877 2726 1088 2226 847 116 132 342 289 518 345 1187 333 60 2930 477 321 1018 3583 1797 1871 19 2781 484 2223 1673 3244 162 1261 6348 2270 3342 333 829 921 5528 871 729 1021 181 459 1135 1481 157 891 14573 17309 1303 1367 591 417 44937 6055 404 414
20785 489 215 729 5633 0 1483 1310 16 16 90 40 60 309 478 877 864 2045 146 364 559 130 145 88 839 815 14 521 1037 1680 719 779 191 6396 1312 5228 1258 1304 176 401 915 20005 3549 4239 24 6059 2015 907 1922 714 89 98 274 244 514 222 1064 331 63 2684 481 263 834 3119 1476 1448 22 1915 309 1644 1119 1838 118 1226 5254 1754 2332 276 540 873 5152 629 559 695 155 313 661 1204 110 727 12332 14193 1025 1002 599 408 31651 5368 341 314
18168 602 253 834 5458 0 1647 1363 5 26 94 38 62 333 482 927 786 2132 177 344 623 118 159 109 833 955 34 493 993 1739 723 779 231 6460 1374 5626 1365 1326 215 421 811 19522 3635 3886 25 5668 1824 956 1722 793 100 101 350 235 412 256 1106 275 93 2828 492 264 829 3591 1420 1272 19 1835 303 1410 1105 1651 149 1080 5306 1457 2457 286 491 886 5195 625 548 760 220 310 616 1038 96 710 12192 13683 1040 1095 511 372 29755 5645 309 319
17661 494 251 747 5328 0 1855 1276 9 23 105 32 50 257 431 805 739 2321 238 361 617 113 164 131 922 1155 19 605 1106 1751 690 746 230 6626 1443 5484 1372 1306 183 370 857 17698 3004 2963 20 4989 1411 902 1487 730 86 118 387 228 412 201 943 317 91 2890 450 257 824 3344 1338 1170 13 1542 243 1328 1160 1667 149 1093 4917 1294 2301 282 495 897 4774 554 540 668 182 319 545 1045 101 683 11564 12440 1029 1014 506 314 28681 5652 357 330
20327 534 272 707 5343 0 2238 1640 14 14 124 49 63 295 544 1137 1000 2405 315 454 629 123 192 155 1057 1401 15 699 1239 2150 915 942 230 7211 1590 6563 1490 1736 197 379 980 20536 4117 3518 27 5540 1520 916 1657 728 103 103 372 261 493 214 932 286 87 3749 517 285 1029 3635 1489 1393 15 1927 309 1517 1392 2037 194 1127 5816 1500 3095 269 633 873 5066 630 566 832 256 393 705 1219 111 707 13263 13812 1153 1131 548 387 33215 6549 444 396
23402 566 360 752 6445 0 2614 2154 15 28 163 45 79 430 623 1410 1305 2407 336 444 791 147 208 168 1268 1644 48 856 1333 2548 1044 922 244 7978 1744 7583 1714 1760 280 436 1213 24378 4224 4874 30 7372 2061 1263 2258 875 134 132 450 263 558 285 1157 353 80 3824 485 389 1155 4109 2034 1813 23 2370 438 1929 1729 2853 199 1598 7846 2016 3992 413 932 1136 6547 779 787 1182 300 563 958 1528 197 891 16237 17311 1585 1416 821 523 42198 7475 466 407
56638 716 353 826 7259 0 2279 2160 16 18 160 59 89 482 644 1513 1376 2211 287 477 876 136 190 117 1295 1490 52 606 1075 2513 975 983 228 7771 1481 7533 1685 1630 219 467 1334 27184 5760 6729 37 10938 2694 1631 2885 1148 128 129 421 368 625 390 1571 479 93 3877 507 387 1071 4191 2616 2266 37 2407 417 1993 1851 2532 200 1904 8566 2687 4023 423 932 1154 9651 939 849 1293 698 488 1048 1529 199 871 18672 18753 2036 1615 949 630 45516 7628 696 408
31539 599 300 810 5376 0 1765 1394 10 13 156 35 69 327 484 1007 786 1460 196 313 562 95 140 97 924 1014 34 493 857 1867 706 658 195 6342 1115 5615 1414 1205 174 421 926 18460 3390 4033 24 6287 1586 882 1857 886 86 112 484 268 485 218 994 330 74 2622 441 286 736 2859 1868 1486 25 1479 317 1266 1135 1474 150 1218 5655 1695 2347 311 519 954 6086 656 573 691 438 310 547 1096 128 602 12914 12334 1196 1020 602 427 30913 5003 360 265
27514 419 290 805 4908 0 1716 1275 29 24 110 33 82 298 399 801 709 1534 183 367 593 130 141 87 866 1001 29 423 858 1839 739 681 202 6495 1086 5790 1503 1129 196 399 845 16241 2891 3486 34 5725 1318 768 1716 875 89 119 412 190 395 166 956 259 51 2646 433 283 772 2829 1697 1325 20 1466 263 1199 983 1528 127 1138 4914 1491 2054 266 456 870 5829 617 539 700 357 256 484 1018 143 599 12263 11049 1078 910 556 351 27528 4899 391 259
26301 408 245 831 4749 0 1918 1447 12 25 133 26 59 309 479 909 755 1514 170 332 503 118 134 107 836 1067 36 466 909 2118 741 766 166 6757 1245 6219 1527 1302 202 472 913 16190 2612 3479 20 5787 1296 843 2865 974 89 143 406 230 396 179 1043 252 82 2580 501 287 813 2847 1772 1279 17 1532 270 1342 1005 1156 132 1023 4857 1252 2098 261 424 731 6279 604 494 648 547 277 510 960 133 651 15858 11232 1104 920 505 423 27530 5108 469 279
25006 517 244 905 5107 0 2102 1469 21 23 129 31 57 339 434 878 854 1751 275 385 556 108 165 119 862 1220 31 675 879 2520 832 895 166 6799 1151 6644 1626 1312 197 416 948 17127 2839 3247 24 5586 1496 690 2713 1100 92 104 560 247 363 244 821 288 84 2795 464 321 777 3117 1870 1357 11 1650 291 1249 1022 1356 165 1155 5250 1226 2365 268 598 756 6555 509 532 756 459 314 493 1070 119 610 15322 11672 1126 861 498 429 29278 5845 448 299
35618 532 257 803 5310 0 2519 1887 20 13 153 52 65 445 556 1184 1213 2005 321 481 671 127 197 136 1184 1571 60 921 1032 2887 871 887 231 7628 1414 7880 1849 1554 257 509 1075 20364 3014 4027 23 6321 1517 827 2891 1191 90 122 561 241 418 214 1062 267 85 3575 606 420 939 3936 2215 1564 17 2001 378 1653 1308 1676 197 1271 6035 1447 2903 258 708 835 7381 617 568 917 627 423 656 1230 133 755 16332 14227 1277 1050 607 445 33984 6808 562 345
41751 546 332 724 6628 0 2926 2535 11 21 171 63 118 549 902 1509 1386 2644 423 587 807 137 288 151 1417 1937 78 1093 1162 3595 1088 1009 288 8357 1639 9536 1976 1895 324 555 1387 24270 3927 5299 30 8278 2387 1115 3567 1339 138 138 763 282 496 268 1208 481 129 3921 586 389 1089 4316 2487 2105 23 2490 465 2056 1628 2506 209 1613 8481 1958 4016 316 969 1314 8754 911 825 1327 607 559 935 1595 167 898 19198 17355 1590 1344 940 541 42990 8168 656 436
29774 685 376 736 7940 0 2484 2191 23 24 235 47 85 492 792 1545 1254 2552 319 497 801 158 196 149 1298 1657 62 717 1070 3188 990 992 259 7436 1232 8110 1859 1617 307 423 1396 27627 4599 7053 32 10327 3511 1188 2877 1234 147 128 635 339 569 351 1559 648 84 3789 585 426 1166 5083 2436 2579 51 2406 424 1909 1781 2179 170 2046 8971 2543 4008 443 1104 1380 7595 925 897 1454 358 511 956 1462 194 986 18162 18521 1858 1463 1131 642 45963 8826 658 410
27061 538 249 709 4876 0 2026 1798 14 8 169 21 64 331 563 1025 874 1937 230 348 557 114 169 107 934 1218 34 513 878 2380 755 693 164 6410 1014 6192 1413 1256 183 376 1045 19237 2911 4203 24 6443 2113 641 2022 923 102 127 655 242 443 216 1211 430 63 2684 443 365 733 3424 1631 1612 30 1549 261 1214 1056 1087 148 1271 6044 1807 2327 298 610 1163 5062 670 635 846 254 267 564 986 117 682 12659 12410 1191 1024 728 451 31823 6483 464 273
26815 441 257 829 5228 0 2078 1624 16 15 128 38 80 257 565 927 748 1855 196 340 610 115 190 108 785 1228 29 512 648 2461 679 737 182 6223 1006 6089 1433 1105 213 379 981 16416 2292 3370 22 5254 1737 528 1788 845 91 137 553 180 325 205 1093 326 94 2709 389 362 769 3155 1477 1341 25 1331 251 1194 886 972 121 1286 5605 1484 2060 279 506 892 4266 543 593 691 203 284 439 935 134 562 11201 11130 1156 861 658 421 27504 5688 392 228
24796 449 237 721 4896 0 2128 1708 14 19 142 32 79 286 556 879 751 1842 225 350 602 110 143 110 823 1202 62 530 795 2472 725 835 175 6279 1039 6902 1446 1235 241 355 1000 16217 2256 3362 32 5304 1717 554 1878 959 111 125 603 200 397 244 966 266 100 2818 435 314 766 3611 1581 1299 9 1321 234 1142 880 963 133 1328 5267 1575 1955 231 500 879 4314 568 492 726 198 271 430 954 128 619 11876 11111 1122 828 671 396 27360 5855 409 244
24483 441 249 763 4481 0 2396 1819 23 22 167 27 78 320 541 944 772 2101 241 442 583 146 181 136 996 1384 52 643 849 2801 856 886 180 6785 1245 6911 1479 1386 277 470 1099 16387 2672 3254 27 5391 1794 597 1739 818 120 113 654 193 457 173 961 308 80 2989 469 302 745 3906 1614 1492 29 1391 253 1166 1007 935 132 1253 5433 1732 2162 272 576 927 4001 545 451 688 247 345 412 1042 127 632 12280 11261 1112 849 667 415 28953 6422 447 272
26332 510 248 766 5412 0 2826 2795 19 30 190 56 73 365 671 1154 976 2477 329 456 708 156 232 157 1175 1796 103 1005 1037 2935 1009 893 248 7515 1332 8365 1846 1940 272 411 1163 18304 2889 3870 31 5767 1945 696 1878 910 124 130 779 224 425 249 1029 381 78 3853 521 362 907 4442 1878 1677 25 1741 349 1432 1189 1132 208 1364 6271 1868 2795 276 782 1060 4718 617 546 847 295 438 475 1096 132 681 14578 13419 1298 958 726 403 33413 7765 557 304
30267 491 288 763 5941 0 3390 2551 30 49 230 58 89 484 883 1480 1331 2588 405 520 811 164 242 151 1405 1961 119 1192 1043 3450 1131 1034 262 8042 1493 9664 1992 1893 347 510 1459 23568 3764 5073 27 7991 2553 856 2729 1167 150 151 973 280 495 283 1225 419 115 4262 568 459 873 4923 2113 1986 38 2401 481 1774 1671 1747 214 1694 8408 2779 3607 315 948 1107 6167 806 851 1206 310 540 744 1379 173 789 16427 16317 1642 1278 992 490 42089 8646 686 332
30226 774 350 765 7263 0 3479 3272 31 22 248 52 87 506 925 1544 1345 2233 354 535 870 152 199 131 1282 1837 117 837 1016 3785 1088 1033 229 8040 1356 9315 1796 1662 299 452 1453 26737 5268 7125 27 10198 4112 1280 3300 1240 160 147 956 338 628 378 1566 560 84 3837 520 363 999 5036 2428 2254 37 2530 433 1934 1707 1897 196 1963 8935 3142 3877 387 1074 1205 6693 893 881 1375 301 512 864 1413 196 769 18232 18226 1810 1615 1144 621 46915 8268 597 349
25083 509 221 719 5557 0 2683 2063 21 27 193 54 81 322 641 1138 781 1545 192 376 607 147 170 102 959 1200 53 563 701 2680 718 729 163 6725 1038 6911 1412 1104 223 369 936 18830 2894 4060 24 6171 2417 766 2274 1128 127 123 734 277 495 219 1049 415 83 2738 470 333 770 3708 1659 1367 20 1723 282 1236 1017 986 144 1278 5773 1983 2273 265 540 799 4472 631 575 653 148 299 513 969 109 604 12294 12237 1155 983 731 441 31947 5296 387 205
24115 425 204 804 4537 0 3291 2117 22 16 215 30 85 300 557 989 750 1517 213 354 656 133 169 99 899 1313 50 561 689 2691 720 687 166 6668 1059 6995 1420 1146 210 436 883 16222 2452 3214 32 5014 2056 647 1881 924 114 121 651 215 366 185 962 340 75 2506 424 263 688 3524 1503 1267 24 1578 283 1027 855 884 148 1166 5023 1655 1842 239 485 703 3886 571 513 623 172 248 404 904 107 526 11034 10436 927 852 662 380 27727 5435 329 245
24588 426 206 764 4780 0 2932 2231 18 17 143 38 98 342 525 863 737 1758 224 401 609 131 147 115 905 1362 74 576 760 2785 760 880 173 7060 1059 7931 1549 1367 241 451 995 16362 2206 3449 26 5059 2296 652 1812 905 124 120 638 191 388 173 1026 292 58 2674 417 274 765 3867 1490 1290 11 1741 291 1108 941 883 119 1221 4985 1564 1975 221 492 868 3599 537 521 692 134 320 372 974 72 606 11393 11187 1025 900 640 385 27595 5680 372 247
21381 448 196 633 4584 0 2940 2212 24 21 168 39 52 287 427 949 770 1682 244 345 548 125 176 124 934 1303 58 630 777 2698 728 808 172 6679 1108 7742 1592 1218 283 405 973 15513 1949 3024 26 4916 2090 653 1790 921 94 133 632 197 331 135 765 248 81 2504 418 319 799 3575 1452 1159 25 1601 233 1127 912 936 131 1160 4827 1421 1839 200 495 663 3827 484 482 660 147 302 365 881 107 564 11522 11000 990 945 670 369 27170 5920 358 221
27273 486 242 675 5189 0 3570 2775 19 30 164 66 107 402 580 1230 2712 2114 314 434 655 133 209 158 1169 1751 62 932 958 3227 960 956 194 7742 1368 9261 1644 1501 333 447 1167 20099 2609 3934 24 5833 2508 801 2721 1050 113 131 862 253 407 193 1020 308 86 3357 553 363 868 4277 1791 1645 20 2121 347 1487 1139 1275 201 1457 5966 1592 2550 229 657 928 4490 577 533 824 192 361 519 1087 119 632 14109 13667 1184 1118 815 443 32461 7211 569 291
28158 579 294 752 6296 0 3559 3091 23 47 244 49 119 456 773 1642 1206 2573 375 532 781 171 245 178 1400 1984 85 1064 955 3678 1092 927 193 8380 1548 10212 1782 1738 415 563 1484 22481 3201 4773 33 7104 3233 947 2845 1178 149 161 926 305 591 234 1202 381 84 3459 532 389 1066 4764 2313 2017 24 2407 440 1802 1457 1861 187 1855 8029 2261 3435 333 837 1266 6195 773 698 1193 214 486 800 1362 157 752 15886 16322 1463 1333 1153 524 40546 8132 663 319
30169 690 365 784 8018 0 2539 2496 27 33 268 43 88 486 942 1517 1154 2415 329 551 793 186 281 119 1298 1665 89 808 928 3909 1036 1071 201 7831 1381 13234 1756 1791 341 509 1464 27064 4183 7078 33 10563 3611 923 4101 1269 198 151 885 330 599 368 1471 596 81 3475 535 385 1384 4415 2523 2414 38 2489 372 1791 1655 1735 174 2405 8770 2952 3746 364 928 1154 8360 905 865 1269 270 404 777 1397 175 936 17637 18635 1697 1521 1137 607 45659 7490 731 308
23430 539 244 1180 5833 0 1930 1688 19 22 166 41 54 290 722 1130 830 1842 257 353 558 163 212 125 1038 1192 58 569 774 3049 754 826 180 6741 1157 9212 1428 1246 258 373 1050 19552 2841 4157 28 5906 2165 594 2832 980 156 114 671 247 482 216 1086 378 53 2683 503 348 962 3288 1777 1545 25 1704 303 1230 1208 1090 145 1430 6145 1856 2329 286 518 976 5834 657 569 818 159 318 461 1059 91 701 12529 13043 1135 1075 771 480 32549 5262 485 220
23762 516 227 929 5257 0 2067 1627 19 23 129 46 59 307 611 996 767 1798 220 390 567 155 194 102 941 1213 59 544 770 2790 753 839 176 6544 1103 9181 1398 1217 295 420 983 17296 2309 3286 23 5066 1691 487 2649 988 139 152 616 234 387 165 1104 295 82 2509 429 272 981 3112 1546 1304 35 1461 251 1248 987 857 164 1339 5438 1675 1912 293 466 765 4974 525 545 733 157 280 380 941 108 618 11346 11729 953 918 691 397 27920 5086 485 226
20904 442 224 817 4940 0 2221 1843 15 34 171 42 86 303 705 1084 830 2020 247 424 618 173 222 127 1107 1338 80 615 823 3178 742 951 200 6911 1216 11744 1603 1374 300 485 1055 18961 2191 3224 26 5155 1673 504 2624 1038 133 140 762 211 418 237 1014 265 74 2665 505 278 925 3621 1872 1382 17 1691 261 1240 1140 1057 167 1395 5702 1785 2133 282 412 847 5758 526 524 809 142 301 391 991 113 703 12582 12114 1106 1005 754 431 29923 5701 498 276
21892 447 213 794 4429 0 2163 1704 21 25 176 35 75 311 628 949 859 1938 307 389 648 149 224 140 990 1358 89 669 840 3336 774 833 157 6596 1082 11610 1541 1441 307 419 1062 16798 2111 3166 23 4978 1614 502 2471 959 118 129 745 199 340 184 850 351 62 2547 511 317 919 3459 1700 1463 19 1513 290 1196 1065 939 137 1302 5192 1654 2144 251 466 803 5037 511 512 673 152 300 432 878 108 704 11882 11561 972 912 769 402 28887 5604 482 248
28420 486 319 812 5592 0 2643 2196 24 21 235 60 84 430 738 1345 1052 2455 371 482 666 143 288 178 1213 1699 85 894 935 3897 979 913 201 7472 1334 13551 1675 1652 365 467 1249 20425 2555 3314 18 6138 1819 607 2779 987 146 147 1044 258 408 207 994 405 92 3154 606 423 1035 4092 2095 1703 24 1954 339 1445 1361 1264 198 1500 6493 1949 2822 259 639 907 5724 618 663 983 190 435 539 1086 124 817 13995 13864 1134 1038 837 432 34469 7147 629 309
27887 531 296 737 5616 0 3121 2893 31 44 262 60 121 487 949 1844 1275 2753 432 571 818 214 313 175 1545 2169 100 1079 1212 4337 1054 1026 221 7703 1483 15627 1864 1932 435 518 1621 23850 3204 4166 19 7278 2214 736 3377 1257 161 149 1324 287 464 272 1190 369 70 3310 644 412 1197 4924 2406 2226 37 2612 474 1717 1624 1732 191 1944 8981 2579 3578 350 838 1316 6743 795 820 1218 191 536 669 1261 162 1134 15371 16444 1481 1159 1122 490 40930 7787 703 298
26664 669 354 847 7057 0 2988 2660 33 24 282 57 96 537 931 1818 1305 2924 371 570 849 188 266 141 1368 1990 115 981 865 3660 973 1044 185 7466 1543 11185 1545 1773 408 472 1306 25134 4462 5998 25 9017 2627 1136 3660 1238 197 174 1612 383 496 259 1319 477 71 3274 570 411 981 5600 2541 2372 37 2585 425 1698 1710 1837 192 3759 10096 3359 3895 427 852 1367 6868 903 880 1339 220 444 768 1245 246 1072 16878 17612 1723 1410 1298 602 43326 9363 612 279
22490 478 274 745 5305 0 2473 1945 26 20 189 51 52 361 618 1199 876 2234 259 447 692 143 196 134 1120 1570 89 740 683 3017 746 887 175 6505 1108 8971 1386 1323 342 422 1076 19425 3152 3844 21 6265 1838 816 2536 994 205 161 1300 304 429 236 1088 379 92 2495 499 313 754 4330 1798 1782 25 1736 269 1225 1063 1064 140 2519 6639 2399 2328 279 568 974 5037 648 634 822 146 328 482 942 128 843 12810 12695 1187 1053 803 464 32877 6428 446 208
21091 500 261 674 5151 0 2352 1701 24 24 173 36 46 348 526 1000 780 2184 278 385 605 135 218 148 1044 1439 79 653 708 2866 794 848 135 6284 1130 9277 1293 1271 299 408 902 16756 2729 3228 18 5073 1374 682 2272 912 157 126 1097 244 374 164 972 313 73 2484 481 331 713 4061 1570 1603 14 1618 274 1130 1218 1030 150 2367 5835 1984 1972 269 435 1057 4132 605 586 717 173 309 411 853 124 659 11691 11246 1028 858 701 421 28901 6340 396 190
